exp_id,current_state_code,res_access_m,light_i,light_r,light_abs_r,min_temp
333,3,0,-0.5983,1.0142,0.6061,0.869
333,-9999,0,0.3368,2.5176,2.3258,0.6949
333,2,0,1.1888,2.2938,2.0698,0.6949
333,3,0,1.1888,-0.0012,-0.5554,0.6949
333,3,0,1.1888,-0.0012,-0.5554,0.6949
333,3,0,1.1888,-0.0012,-0.5554,0.6949
333,3,0,1.1888,-0.0012,-0.5554,0.6949
333,-9999,0,1.1888,-0.0012,-0.5554,0.6949
333,-9999,0,1.1888,-0.0012,-0.5554,0.6949
333,3,0,1.1888,-0.0012,-0.5554,0.6949
333,3,0,1.1888,-0.0012,-0.5554,0.6949
333,3,0,1.1314,-0.156,-0.3784,0.6949
333,3,0,0.2211,-2.4531,2.2493,0.6949
333,3,0,-0.7134,-2.5182,2.3237,0.6949
333,3,0,-0.9753,-0.7068,0.2517,0.6949
333,3,0,-0.9753,-0.0012,-0.5554,0.6949
333,2,0,-0.9753,-0.0012,-0.5554,0.6949
333,3,0,-0.9753,-0.0012,-0.5554,0.6949
333,2,0,-0.9753,-0.0012,-0.5554,0.6949
333,2,0,-0.9753,-0.0012,-0.5554,0.6949
333,3,0,-0.9753,-0.0012,-0.5554,0.6949
333,2,0,-0.9753,-0.0012,-0.5554,0.6949
333,2,0,-0.9753,-0.0012,-0.5554,0.6949
333,3,0,-0.9753,-0.0012,-0.5554,0.6949
333,3,0,-0.569,1.0932,0.6965,0.6949
333,3,0,0.3664,2.5183,2.3266,0.782
333,3,0,1.1888,2.2141,1.9787,0.869
333,3,0,1.1888,-0.0012,-0.5554,0.869
333,3,0,1.1888,-0.0012,-0.5554,0.869
333,3,0,1.1888,-0.0012,-0.5554,0.869
333,3,0,1.1888,-0.0012,-0.5554,0.869
333,3,0,1.1888,-0.0012,-0.5554,0.869
333,3,0,1.1888,-0.0012,-0.5554,0.869
333,3,0,1.1888,-0.0012,-0.5554,0.869
333,3,0,1.1888,-0.0012,-0.5554,0.869
333,3,0,1.1541,-0.0946,-0.4486,0.869
333,3,0,0.2427,-2.4562,2.2529,0.869
333,3,0,-0.6919,-2.5187,2.3243,0.869
333,2,0,-0.9753,-0.7645,0.3178,0.869
333,2,0,-0.9753,-0.0012,-0.5554,0.869
333,3,0,-0.9753,-0.0012,-0.5554,0.869
333,2,0,-0.9753,-0.0012,-0.5554,0.869
333,2,0,-0.9753,-0.0012,-0.5554,0.869
333,2,0,-0.9753,-0.0012,-0.5554,0.869
333,3,0,-0.9753,-0.0012,-0.5554,0.869
333,2,0,-0.9753,-0.0012,-0.5554,0.869
333,3,0,-0.9753,-0.0012,-0.5554,0.869
333,3,0,-0.9753,-0.0012,-0.5554,0.869
333,2,0,-0.5395,1.1726,0.7873,0.869
333,3,0,0.3961,2.5189,2.3273,0.869
333,3,0,1.1888,2.134,1.8871,1.014
333,3,0,1.1888,-0.0012,-0.5554,1.13
333,3,0,1.1888,-0.0012,-0.5554,1.13
333,3,0,1.1888,-0.0012,-0.5554,1.13
333,3,0,1.1888,-0.0012,-0.5554,1.13
333,3,0,1.1888,-0.0012,-0.5554,1.13
333,3,0,1.1888,-0.0012,-0.5554,1.13
333,3,0,1.1888,-0.0012,-0.5554,1.13
333,3,1,1.1888,-0.0012,-0.5554,1.13
333,3,1,1.1769,-0.0334,-0.5186,1.13
333,3,1,0.2643,-2.4593,2.2564,1.13
333,3,1,-0.6705,-2.5191,2.3248,0.782
333,3,1,-0.9753,-0.8223,0.3838,0.5209
333,3,1,-0.9753,-0.0012,-0.5554,0.5209
333,3,1,-0.9753,-0.0012,-0.5554,0.2889
333,2,1,-0.9753,-0.0012,-0.5554,0.2019
333,2,1,-0.9753,-0.0012,-0.5554,0.2019
333,2,1,-0.9753,-0.0012,-0.5554,0.1729
333,2,1,-0.9753,-0.0012,-0.5554,0.1729
333,2,1,-0.9753,-0.0012,-0.5554,-0.0591
333,2,1,-0.9753,-0.0012,-0.5554,-0.2621
333,2,1,-0.9753,-0.0012,-0.5554,-0.4941
333,2,1,-0.5099,1.2524,0.8786,-0.5811
333,2,1,0.4259,2.5195,2.328,-0.5811
333,3,1,1.1888,2.0536,1.7951,-0.5811
333,3,1,1.1888,-0.0012,-0.5554,-0.5811
333,3,1,1.1888,-0.0012,-0.5554,-0.5811
333,3,1,1.1888,-0.0012,-0.5554,-0.5811
333,3,1,1.1888,-0.0012,-0.5554,-0.5811
333,3,1,1.1888,-0.0012,-0.5554,-0.5811
333,1,1,1.1888,-0.0012,-0.5554,-0.5811
333,1,1,1.1888,-0.0012,-0.5554,-0.5811
333,3,1,1.1888,-0.0012,-0.5554,-0.5811
333,3,1,1.1888,-0.0012,-0.5554,-0.5811
333,-9999,1,0.2858,-2.4334,2.2267,-0.5811
333,3,1,-0.6491,-2.5195,2.3253,-0.5811
333,3,1,-0.9753,-0.8799,0.4498,-0.5811
333,3,1,-0.9753,-0.0012,-0.5554,-0.5811
333,3,1,-0.9753,-0.0012,-0.5554,-0.5811
333,2,1,-0.9753,-0.0012,-0.5554,-0.5811
333,2,1,-0.9753,-0.0012,-0.5554,-0.5811
333,2,1,-0.9753,-0.0012,-0.5554,-0.5811
333,3,1,-0.9753,-0.0012,-0.5554,-0.5811
333,2,1,-0.9753,-0.0012,-0.5554,-0.5811
333,2,1,-0.9753,-0.0012,-0.5554,-0.5811
333,2,1,-0.9753,-0.0012,-0.5554,-0.5811
333,2,1,-0.4801,1.3326,0.9703,-0.3781
333,3,1,0.4559,2.52,2.3286,-0.2621
333,3,1,1.1888,1.9729,1.7028,-0.3201
333,3,1,1.1888,-0.0012,-0.5554,-0.3201
333,3,1,1.1888,-0.0012,-0.5554,-0.3201
333,3,1,1.1888,-0.0012,-0.5554,-0.3201
333,3,1,1.1888,-0.0012,-0.5554,-0.3201
333,3,1,1.1888,-0.0012,-0.5554,-0.3201
333,3,1,1.1888,-0.0012,-0.5554,-0.3201
333,3,1,1.1888,-0.0012,-0.5554,-0.3201
333,3,1,1.1888,-0.0012,-0.5554,-0.3201
333,3,1,1.1888,-0.0012,-0.5554,-0.3201
333,-9999,1,0.3074,-2.3755,2.1605,-0.3201
333,3,1,-0.6277,-2.5198,2.3256,-0.3201
333,3,1,-0.9753,-0.9376,0.5157,-0.3201
333,3,1,-0.9753,-0.0012,-0.5554,-0.3201
333,3,1,-0.9753,-0.0012,-0.5554,-0.3201
333,3,1,-0.9753,-0.0012,-0.5554,-0.3201
333,3,1,-0.9753,-0.0012,-0.5554,-0.3201
333,3,1,-0.9753,-0.0012,-0.5554,-0.3201
333,3,1,-0.9753,-0.0012,-0.5554,-0.3201
333,3,1,-0.9753,-0.0012,-0.5554,-0.3201
333,3,1,-0.9753,-0.0012,-0.5554,-0.3201
333,3,1,-0.9753,-0.0012,-0.5554,-0.3201
333,3,1,-0.4503,1.4131,1.0624,-0.4941
333,3,1,0.486,2.5205,2.3292,-0.4941
333,3,1,1.1888,1.8919,1.6101,-0.4941
333,3,1,1.1888,-0.0012,-0.5554,-0.4941
333,3,1,1.1888,-0.0012,-0.5554,-0.4941
333,-9999,1,1.1888,-0.0012,-0.5554,-0.4941
333,1,1,1.1888,-0.0012,-0.5554,-0.4941
333,1,1,1.1888,-0.0012,-0.5554,-0.4941
333,1,1,1.1888,-0.0012,-0.5554,-0.4941
333,3,1,1.1888,-0.0012,-0.5554,-0.4941
333,3,1,1.1888,-0.0012,-0.5554,-0.4941
333,3,1,1.1888,-0.0012,-0.5554,-0.4941
333,3,1,0.3288,-2.3176,2.0943,-0.4941
333,3,1,-0.6063,-2.52,2.3258,-0.4941
333,3,1,-0.9753,-0.9952,0.5816,-0.4941
333,3,1,-0.9753,-0.0012,-0.5554,-0.4941
333,3,1,-0.9753,-0.0012,-0.5554,-0.4941
333,3,1,-0.9753,-0.0012,-0.5554,-0.4941
333,1,1,-0.9753,-0.0012,-0.5554,-0.4941
333,1,1,-0.9753,-0.0012,-0.5554,-0.4941
333,1,1,-0.9753,-0.0012,-0.5554,-0.4941
333,3,1,-0.9753,-0.0012,-0.5554,-0.4941
333,3,1,-0.9753,-0.0012,-0.5554,-0.4941
333,3,1,-0.9753,-0.0012,-0.5554,-0.4941
333,3,1,-0.4203,1.4939,1.1548,-0.3781
333,1,1,0.5161,2.521,2.3297,-0.3781
333,1,1,1.1888,1.8107,1.5172,-0.2041
333,1,1,1.1888,-0.0012,-0.5554,-0.0301
333,1,1,1.1888,-0.0012,-0.5554,0.6079
333,3,1,1.1888,-0.0012,-0.5554,0.6079
333,1,1,1.1888,-0.0012,-0.5554,0.6079
333,1,1,1.1888,-0.0012,-0.5554,0.6079
333,3,1,1.1888,-0.0012,-0.5554,0.6079
333,3,1,1.1888,-0.0012,-0.5554,0.6079
333,3,1,1.1888,-0.0012,-0.5554,0.6079
333,3,1,1.1888,-0.0012,-0.5554,0.6079
333,3,1,0.3502,-2.2599,2.0283,0.6079
333,3,1,-0.5849,-2.5202,2.326,0.6079
333,3,1,-0.9753,-1.0528,0.6475,0.6079
333,1,1,-0.9753,-0.0012,-0.5554,0.6079
333,1,1,-0.9753,-0.0012,-0.5554,0.6079
333,1,1,-0.9753,-0.0012,-0.5554,0.6079
333,1,1,-0.9753,-0.0012,-0.5554,0.6079
333,1,1,-0.9753,-0.0012,-0.5554,0.6079
333,1,1,-0.9753,-0.0012,-0.5554,0.6079
333,1,1,-0.9753,-0.0012,-0.5554,0.6079
333,1,1,-0.9753,-0.0012,-0.5554,0.6079
333,1,1,-0.9753,-0.0012,-0.5554,0.6079
333,1,1,-0.3902,1.5749,1.2475,0.6949
333,1,1,0.5464,2.5214,2.3302,0.811
333,-9999,1,1.1888,1.7292,1.424,0.811
333,3,1,1.1888,-0.0012,-0.5554,1.13
333,3,1,1.1888,-0.0012,-0.5554,1.13
333,3,1,1.1888,-0.0012,-0.5554,1.13
333,3,1,1.1888,-0.0012,-0.5554,1.13
333,3,1,1.1888,-0.0012,-0.5554,1.13
333,1,1,1.1888,-0.0012,-0.5554,1.13
333,3,1,1.1888,-0.0012,-0.5554,1.13
333,3,1,1.1888,-0.0012,-0.5554,1.13
333,3,1,1.1888,-0.0012,-0.5554,1.13
333,3,1,0.3716,-2.2024,1.9625,1.13
333,1,1,-0.5636,-2.5202,2.3261,1.13
333,1,1,-0.9753,-1.1103,0.7132,1.13
333,1,1,-0.9753,-0.0012,-0.5554,1.13
333,1,1,-0.9753,-0.0012,-0.5554,1.13
333,1,1,-0.9753,-0.0012,-0.5554,1.13
333,1,1,-0.9753,-0.0012,-0.5554,1.13
333,1,1,-0.9753,-0.0012,-0.5554,1.13
333,1,1,-0.9753,-0.0012,-0.5554,1.13
333,1,1,-0.9753,-0.0012,-0.5554,1.13
333,3,1,-0.9753,-0.0012,-0.5554,1.13
333,1,1,-0.9753,-0.0012,-0.5554,1.13
333,1,1,-0.36,1.6562,1.3405,1.13
333,1,1,0.5767,2.5218,2.3307,1.188
333,1,1,1.1888,1.6476,1.3306,1.188
333,3,1,1.1888,-0.0012,-0.5554,1.188
333,3,1,1.1888,-0.0012,-0.5554,1.188
333,3,1,1.1888,-0.0012,-0.5554,1.188
333,3,1,1.1888,-0.0012,-0.5554,1.188
333,3,1,1.1888,-0.0012,-0.5554,1.188
333,3,1,1.1888,-0.0012,-0.5554,1.188
333,3,1,1.1888,-0.0012,-0.5554,1.188
333,3,1,1.1888,-0.0012,-0.5554,1.188
333,3,1,1.1888,-0.0012,-0.5554,1.188
333,-9999,1,0.3929,-2.1449,1.8967,1.188
333,1,1,-0.5423,-2.5202,2.326,1.188
333,1,1,-0.9753,-1.1677,0.779,1.188
333,1,1,-0.9753,-0.0012,-0.5554,1.188
333,1,1,-0.9753,-0.0012,-0.5554,1.188
333,1,1,-0.9753,-0.0012,-0.5554,1.188
333,1,1,-0.9753,-0.0012,-0.5554,1.188
333,1,1,-0.9753,-0.0012,-0.5554,1.188
333,1,1,-0.9753,-0.0012,-0.5554,1.188
333,1,1,-0.9753,-0.0012,-0.5554,1.188
333,1,1,-0.9753,-0.0012,-0.5554,0.4339
333,1,1,-0.9753,-0.0012,-0.5554,0.2309
333,3,1,-0.3298,1.7376,1.4336,0.1439
333,3,1,0.6071,2.5222,2.3311,0.0279
333,3,1,1.1888,1.5658,1.2371,-0.0011
333,-9999,1,1.1888,-0.0012,-0.5554,-0.0011
333,-9999,1,1.1888,-0.0012,-0.5554,-0.0011
333,3,1,1.1888,-0.0012,-0.5554,-0.0011
333,3,1,1.1888,-0.0012,-0.5554,-0.0011
333,3,1,1.1888,-0.0012,-0.5554,-0.0011
333,2,1,1.1888,-0.0012,-0.5554,-0.0011
333,3,1,1.1888,-0.0012,-0.5554,-0.0011
333,3,1,1.1888,-0.0012,-0.5554,-0.0011
333,3,1,1.1888,-0.0012,-0.5554,-0.0011
333,3,1,0.4142,-2.0876,1.8312,-0.0011
333,3,1,-0.5209,-2.5201,2.3259,-0.0011
333,3,1,-0.9753,-1.2252,0.8447,-0.0011
333,3,1,-0.9753,-0.0012,-0.5554,-0.0011
333,3,1,-0.9753,-0.0012,-0.5554,-0.0011
333,3,1,-0.9753,-0.0012,-0.5554,-0.0011
333,3,1,-0.9753,-0.0012,-0.5554,-0.0011
333,3,1,-0.9753,-0.0012,-0.5554,-0.0011
333,3,1,-0.9753,-0.0012,-0.5554,-0.0011
333,3,1,-0.9753,-0.0012,-0.5554,-0.0011
333,3,1,-0.9753,-0.0012,-0.5554,-0.2041
333,3,1,-0.9753,-0.0012,-0.5554,-0.2621
333,3,1,-0.2995,1.8192,1.5269,-0.2621
333,3,1,0.6375,2.5225,2.3314,-0.2911
333,3,1,1.1888,1.4839,1.1434,-0.2911
333,1,1,1.1888,-0.0012,-0.5554,-0.2911
333,1,1,1.1888,-0.0012,-0.5554,-0.2911
333,1,1,1.1888,-0.0012,-0.5554,-0.2911
333,3,1,1.1888,-0.0012,-0.5554,-0.2911
333,3,1,1.1888,-0.0012,-0.5554,-0.2911
333,3,1,1.1888,-0.0012,-0.5554,-0.2911
333,3,1,1.1888,-0.0012,-0.5554,-0.2911
333,3,1,1.1888,-0.0012,-0.5554,-0.2911
333,3,1,1.1888,-0.0012,-0.5554,-0.2911
333,1,1,0.4354,-2.0305,1.7658,-0.2911
333,1,1,-0.4996,-2.5199,2.3257,-0.2911
333,1,1,-0.9753,-1.2825,0.9103,-0.2911
333,1,1,-0.9753,-0.0012,-0.5554,-0.2911
333,1,1,-0.9753,-0.0012,-0.5554,-0.2911
333,1,1,-0.9753,-0.0012,-0.5554,-0.2911
333,1,1,-0.9753,-0.0012,-0.5554,-0.2911
333,1,1,-0.9753,-0.0012,-0.5554,-0.2911
333,1,1,-0.9753,-0.0012,-0.5554,-0.2911
333,1,1,-0.9753,-0.0012,-0.5554,-0.2911
333,1,1,-0.9753,-0.0012,-0.5554,-0.2911
333,1,1,-0.9753,-0.0012,-0.5554,-0.2911
333,1,1,-0.2692,1.9009,1.6204,-0.5521
333,3,1,0.6679,2.5228,2.3317,-0.6391
333,3,1,1.1888,1.4019,1.0496,-0.6391
333,3,1,1.1888,-0.0012,-0.5554,-0.6391
333,3,1,1.1888,-0.0012,-0.5554,-0.6391
333,3,1,1.1888,-0.0012,-0.5554,-0.6391
333,3,1,1.1888,-0.0012,-0.5554,-0.6391
333,3,1,1.1888,-0.0012,-0.5554,-0.6391
333,3,1,1.1888,-0.0012,-0.5554,-0.6391
333,3,1,1.1888,-0.0012,-0.5554,-0.6391
333,3,1,1.1888,-0.0012,-0.5554,-0.6391
333,3,1,1.1888,-0.0012,-0.5554,-0.6391
333,3,1,0.4566,-1.9734,1.7006,-0.6391
333,1,1,-0.4784,-2.5196,2.3254,-0.6391
333,1,1,-0.9753,-1.3398,0.9758,-0.6391
333,1,1,-0.9753,-0.0012,-0.5554,-0.6391
333,1,1,-0.9753,-0.0012,-0.5554,-0.6391
333,1,1,-0.9753,-0.0012,-0.5554,-0.6391
333,1,1,-0.9753,-0.0012,-0.5554,-0.6391
333,1,1,-0.9753,-0.0012,-0.5554,-0.6391
333,3,1,-0.9753,-0.0012,-0.5554,-0.6391
333,1,1,-0.9753,-0.0012,-0.5554,-0.6391
333,1,1,-0.9753,-0.0012,-0.5554,-0.6391
333,1,1,-0.9753,-0.0012,-0.5554,-0.6391
333,1,1,-0.2388,1.9827,1.7139,-0.6391
333,3,1,0.6983,2.523,2.332,-0.3491
333,3,1,1.1888,1.3199,0.9558,-0.3491
333,3,1,1.1888,-0.0012,-0.5554,-0.3491
333,3,1,1.1888,-0.0012,-0.5554,-0.3491
333,3,1,1.1888,-0.0012,-0.5554,-0.3491
333,3,1,1.1888,-0.0012,-0.5554,-0.3491
333,3,1,1.1888,-0.0012,-0.5554,-0.3491
333,1,1,1.1888,-0.0012,-0.5554,-0.3491
333,1,1,1.1888,-0.0012,-0.5554,-0.3491
333,3,1,1.1888,-0.0012,-0.5554,-0.3491
333,3,1,1.1888,-0.0012,-0.5554,-0.3491
333,3,1,0.4777,-1.9166,1.6356,-0.3491
333,1,1,-0.4571,-2.5193,2.325,-0.3491
333,1,1,-0.9753,-1.397,1.0412,-0.3491
333,1,1,-0.9753,-0.0012,-0.5554,-0.3491
333,1,1,-0.9753,-0.0012,-0.5554,-0.3491
333,1,1,-0.9753,-0.0012,-0.5554,-0.3491
333,1,1,-0.9753,-0.0012,-0.5554,-0.3491
333,1,1,-0.9753,-0.0012,-0.5554,-0.3491
333,1,1,-0.9753,-0.0012,-0.5554,-0.3491
333,1,1,-0.9753,-0.0012,-0.5554,-0.3491
333,3,1,-0.9753,-0.0012,-0.5554,-0.3491
333,3,1,-0.9753,-0.0012,-0.5554,-0.3491
333,3,1,-0.2084,2.0645,1.8075,-0.3491
333,3,1,0.7288,2.5232,2.3322,-0.2911
333,3,1,1.1888,1.2379,0.862,-0.2621
333,3,1,1.1888,-0.0012,-0.5554,0.2889
333,3,1,1.1888,-0.0012,-0.5554,0.2889
333,3,1,1.1888,-0.0012,-0.5554,0.2889
333,3,1,1.1888,-0.0012,-0.5554,0.2889
333,1,1,1.1888,-0.0012,-0.5554,0.2889
333,3,1,1.1888,-0.0012,-0.5554,0.2889
333,3,1,1.1888,-0.0012,-0.5554,0.2889
333,3,1,1.1888,-0.0012,-0.5554,0.2889
333,3,1,1.1888,-0.0012,-0.5554,0.2889
333,3,1,0.4988,-1.8599,1.5707,0.2889
333,3,1,-0.4359,-2.5188,2.3245,0.2889
333,3,1,-0.9753,-1.4542,1.1066,0.2889
333,1,1,-0.9753,-0.0012,-0.5554,0.2889
333,1,1,-0.9753,-0.0012,-0.5554,0.2889
333,1,1,-0.9753,-0.0012,-0.5554,0.2889
333,1,1,-0.9753,-0.0012,-0.5554,0.2889
333,1,1,-0.9753,-0.0012,-0.5554,0.2889
333,1,1,-0.9753,-0.0012,-0.5554,0.2889
333,3,1,-0.9753,-0.0012,-0.5554,0.2889
333,3,1,-0.9753,-0.0012,-0.5554,0.2889
333,1,1,-0.9753,-0.0012,-0.5554,0.2889
333,1,1,-0.178,2.1463,1.9012,0.2889
333,1,1,0.7592,2.5233,2.3324,0.3469
333,3,1,1.1888,1.1559,0.7682,0.5209
333,3,1,1.1888,-0.0012,-0.5554,0.956
333,3,1,1.1888,-0.0012,-0.5554,0.956
333,3,1,1.1888,-0.0012,-0.5554,0.956
333,3,1,1.1888,-0.0012,-0.5554,0.956
333,1,1,1.1888,-0.0012,-0.5554,0.956
333,1,1,1.1888,-0.0012,-0.5554,0.956
333,3,1,1.1888,-0.0012,-0.5554,0.956
333,1,1,1.1888,-0.0012,-0.5554,0.956
333,3,1,1.1888,-0.0012,-0.5554,0.956
333,3,1,0.5198,-1.8033,1.506,0.956
333,3,1,-0.4147,-2.5183,2.3239,0.956
333,3,1,-0.9753,-1.5112,1.1719,0.956
333,3,1,-0.9753,-0.0012,-0.5554,0.956
333,3,1,-0.9753,-0.0012,-0.5554,0.956
333,1,1,-0.9753,-0.0012,-0.5554,0.956
333,1,1,-0.9753,-0.0012,-0.5554,0.956
333,1,1,-0.9753,-0.0012,-0.5554,0.956
333,1,1,-0.9753,-0.0012,-0.5554,0.956
333,1,1,-0.9753,-0.0012,-0.5554,0.956
333,1,1,-0.9753,-0.0012,-0.5554,0.956
333,1,1,-0.9753,-0.0012,-0.5554,0.956
333,1,1,-0.1477,2.2282,1.9947,0.956
333,1,1,0.7897,2.5235,2.3325,0.956
333,1,1,1.1888,1.0739,0.6745,1.188
333,1,1,1.1888,-0.0012,-0.5554,1.565
333,1,1,1.1888,-0.0012,-0.5554,1.565
333,1,1,1.1888,-0.0012,-0.5554,1.565
333,1,1,1.1888,-0.0012,-0.5554,1.565
333,1,1,1.1888,-0.0012,-0.5554,1.565
333,1,1,1.1888,-0.0012,-0.5554,1.565
333,1,1,1.1888,-0.0012,-0.5554,1.565
333,1,1,1.1888,-0.0012,-0.5554,1.565
333,1,1,1.1888,-0.0012,-0.5554,1.565
333,1,1,0.5407,-1.7469,1.4415,1.565
333,3,1,-0.3936,-2.5177,2.3232,1.565
333,3,1,-0.9753,-1.5682,1.2371,1.565
333,3,1,-0.9753,-0.0012,-0.5554,1.565
333,3,1,-0.9753,-0.0012,-0.5554,1.565
333,3,1,-0.9753,-0.0012,-0.5554,1.565
333,3,1,-0.9753,-0.0012,-0.5554,1.565
333,3,1,-0.9753,-0.0012,-0.5554,1.565
333,3,1,-0.9753,-0.0012,-0.5554,1.565
333,3,1,-0.9753,-0.0012,-0.5554,1.565
333,3,1,-0.9753,-0.0012,-0.5554,1.565
333,1,1,-0.9753,-0.0012,-0.5554,1.565
333,1,1,-0.1173,2.3099,2.0883,1.565
333,1,1,0.82,2.5235,2.3326,1.565
333,1,1,1.1888,0.9921,0.5809,1.652
333,1,1,1.1888,-0.0012,-0.5554,1.652
333,-9999,1,1.1888,-0.0012,-0.5554,1.652
333,1,1,1.1888,-0.0012,-0.5554,1.652
333,1,1,1.1888,-0.0012,-0.5554,1.652
333,3,1,1.1888,-0.0012,-0.5554,1.652
333,3,1,1.1888,-0.0012,-0.5554,1.652
333,3,1,1.1888,-0.0012,-0.5554,1.652
333,3,1,1.1888,-0.0012,-0.5554,1.652
333,3,1,1.1888,-0.0012,-0.5554,1.652
333,3,1,0.5616,-1.6907,1.3772,1.652
333,3,1,-0.3725,-0.0012,-0.5554,1.652
283,3,1,-0.9753,-0.0012,-0.5554,-0.5811
283,3,1,-0.9753,-0.0012,-0.5554,-0.5811
283,3,1,-0.9753,-0.0012,-0.5554,-0.5811
283,3,1,-0.9753,-0.0012,-0.5554,-0.5811
283,3,1,-0.9753,-0.0012,-0.5554,-0.5811
283,3,1,-0.9753,-0.0012,-0.5554,-0.5811
283,3,1,-0.9753,-0.0012,-0.5554,-0.5811
283,3,1,-0.4801,1.3326,0.9703,-0.3781
283,3,1,0.4559,2.52,2.3286,-0.2621
283,3,1,1.1888,1.9729,1.7028,-0.3201
283,3,1,1.1888,-0.0012,-0.5554,-0.3201
283,1,1,1.1888,-0.0012,-0.5554,-0.3201
283,1,1,1.1888,-0.0012,-0.5554,-0.3201
283,1,1,1.1888,-0.0012,-0.5554,-0.3201
283,3,1,1.1888,-0.0012,-0.5554,-0.3201
283,3,1,1.1888,-0.0012,-0.5554,-0.3201
283,3,1,1.1888,-0.0012,-0.5554,-0.3201
283,3,1,1.1888,-0.0012,-0.5554,-0.3201
283,3,1,1.1888,-0.0012,-0.5554,-0.3201
283,3,1,0.3074,-2.3755,2.1605,-0.3201
283,3,1,-0.6277,-2.5198,2.3256,-0.3201
283,3,1,-0.9753,-0.9376,0.5157,-0.3201
283,1,1,-0.9753,-0.0012,-0.5554,-0.3201
283,1,1,-0.9753,-0.0012,-0.5554,-0.3201
283,1,1,-0.9753,-0.0012,-0.5554,-0.3201
283,1,1,-0.9753,-0.0012,-0.5554,-0.3201
283,1,1,-0.9753,-0.0012,-0.5554,-0.3201
283,1,1,-0.9753,-0.0012,-0.5554,-0.3201
283,1,1,-0.9753,-0.0012,-0.5554,-0.3201
283,1,1,-0.9753,-0.0012,-0.5554,-0.3201
283,1,1,-0.9753,-0.0012,-0.5554,-0.3201
283,1,1,-0.4503,1.4131,1.0624,-0.4941
283,1,1,0.486,2.5205,2.3292,-0.4941
283,1,1,1.1888,1.8919,1.6101,-0.4941
283,1,1,1.1888,-0.0012,-0.5554,-0.4941
283,3,1,1.1888,-0.0012,-0.5554,-0.4941
283,1,1,1.1888,-0.0012,-0.5554,-0.4941
283,1,1,1.1888,-0.0012,-0.5554,-0.4941
283,1,1,1.1888,-0.0012,-0.5554,-0.4941
283,1,1,1.1888,-0.0012,-0.5554,-0.4941
283,3,1,1.1888,-0.0012,-0.5554,-0.4941
283,3,1,1.1888,-0.0012,-0.5554,-0.4941
283,3,1,1.1888,-0.0012,-0.5554,-0.4941
283,3,1,0.3288,-2.3176,2.0943,-0.4941
283,3,1,-0.6063,-2.52,2.3258,-0.4941
283,1,1,-0.9753,-0.9952,0.5816,-0.4941
283,1,1,-0.9753,-0.0012,-0.5554,-0.4941
283,1,1,-0.9753,-0.0012,-0.5554,-0.4941
283,1,1,-0.9753,-0.0012,-0.5554,-0.4941
283,1,1,-0.9753,-0.0012,-0.5554,-0.4941
283,1,1,-0.9753,-0.0012,-0.5554,-0.4941
283,1,1,-0.9753,-0.0012,-0.5554,-0.4941
283,1,1,-0.9753,-0.0012,-0.5554,-0.4941
283,1,1,-0.9753,-0.0012,-0.5554,-0.4941
283,1,1,-0.9753,-0.0012,-0.5554,-0.4941
283,1,1,-0.4203,1.4939,1.1548,-0.3781
283,1,1,0.5161,2.521,2.3297,-0.3781
283,1,1,1.1888,1.8107,1.5172,-0.2041
283,1,1,1.1888,-0.0012,-0.5554,-0.0301
283,1,1,1.1888,-0.0012,-0.5554,0.6079
283,1,1,1.1888,-0.0012,-0.5554,0.6079
283,3,1,1.1888,-0.0012,-0.5554,0.6079
283,3,1,1.1888,-0.0012,-0.5554,0.6079
283,3,1,1.1888,-0.0012,-0.5554,0.6079
283,3,1,1.1888,-0.0012,-0.5554,0.6079
283,3,1,1.1888,-0.0012,-0.5554,0.6079
283,3,1,1.1888,-0.0012,-0.5554,0.6079
283,3,1,0.3502,-2.2599,2.0283,0.6079
283,3,1,-0.5849,-2.5202,2.326,0.6079
283,1,1,-0.9753,-1.0528,0.6475,0.6079
283,1,1,-0.9753,-0.0012,-0.5554,0.6079
283,1,1,-0.9753,-0.0012,-0.5554,0.6079
283,1,1,-0.9753,-0.0012,-0.5554,0.6079
283,1,1,-0.9753,-0.0012,-0.5554,0.6079
283,1,1,-0.9753,-0.0012,-0.5554,0.6079
283,1,1,-0.9753,-0.0012,-0.5554,0.6079
283,1,1,-0.9753,-0.0012,-0.5554,0.6079
283,1,1,-0.9753,-0.0012,-0.5554,0.6079
283,1,1,-0.9753,-0.0012,-0.5554,0.6079
283,1,1,-0.3902,1.5749,1.2475,0.6949
283,1,1,0.5464,2.5214,2.3302,0.811
283,3,1,1.1888,1.7292,1.424,0.811
283,3,1,1.1888,-0.0012,-0.5554,1.13
283,3,1,1.1888,-0.0012,-0.5554,1.13
283,3,1,1.1888,-0.0012,-0.5554,1.13
283,3,1,1.1888,-0.0012,-0.5554,1.13
283,3,1,1.1888,-0.0012,-0.5554,1.13
283,3,1,1.1888,-0.0012,-0.5554,1.13
283,3,1,1.1888,-0.0012,-0.5554,1.13
283,3,1,1.1888,-0.0012,-0.5554,1.13
283,3,1,1.1888,-0.0012,-0.5554,1.13
283,3,1,0.3716,-2.2024,1.9625,1.13
283,3,1,-0.5636,-2.5202,2.3261,1.13
283,1,1,-0.9753,-1.1103,0.7132,1.13
283,1,1,-0.9753,-0.0012,-0.5554,1.13
283,1,1,-0.9753,-0.0012,-0.5554,1.13
